      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       5.00000000
      6.75268126       0.00000000
     10.00000000       0.00000000
     13.24731922       0.00000000
     16.01820374       0.00000000
     18.01820374       0.00000000
     19.24731827       0.00000000
      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       0.00000000
      6.75268126       5.00000000
     10.00000000       0.00000000
     13.24731922       0.00000000
     16.01820374       0.00000000
     18.01820374       0.00000000
     19.24731827       0.00000000
      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       0.00000000
      6.75268126       0.00000000
     10.00000000       5.00000000
     13.24731922       0.00000000
     16.01820374       0.00000000
     18.01820374       0.00000000
     19.24731827       0.00000000
      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       0.00000000
      6.75268126       0.00000000
     10.00000000       0.00000000
     13.24731922       5.00000000
     16.01820374       0.00000000
     18.01820374       0.00000000
     19.24731827       0.00000000
      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       0.00000000
      6.75268126       0.00000000
     10.00000000       0.00000000
     13.24731922       0.00000000
     16.01820374       5.00000000
     18.01820374       0.00000000
     19.24731827       0.00000000
      0.00000000       0.00000000
      0.75268102       0.00000000
      1.98179531       0.00000000
      3.98179555       0.00000000
      6.75268126       0.00000000
     10.00000000       0.00000000
     13.24731922       0.00000000
     16.01820374       0.00000000
     18.01820374       5.00000000
     19.24731827       0.00000000
